Iter, Loss per batch
1,0.6643
2,0.4835
3,0.3473
4,0.2188
5,0.1222
6,0.0702
7,0.0407
8,0.0404
9,0.0136
10,0.0097
11,0.0084
12,0.0058
13,0.0031
14,0.0026
15,0.0018
16,0.0013
17,0.0020
18,0.0008
19,0.0006
20,0.0010
21,0.0005
22,0.0005
23,0.0002
24,0.0002
25,0.0002
26,0.0003
27,0.0004
28,0.0004
29,0.0010
30,0.0002
31,0.0002
32,0.0001
33,0.0002
34,0.0006
35,0.0001
36,0.0001
37,0.0001
38,0.0001
39,0.0001
40,0.0001
41,0.0001
42,0.0001
43,0.0001
44,0.0001
45,0.0002
46,0.0001
47,0.0001
48,0.0001
49,0.0000
50,0.0001
51,0.0001
52,0.0001
53,0.0001
54,0.0001
55,0.0001
56,0.0001
57,0.0001
58,0.0001
59,0.0001
60,0.0001
61,0.0001
62,0.0000
63,0.0001
64,0.0001
65,0.0001
66,0.0000
67,0.0001
68,0.0001
69,0.0002
70,0.0001
71,0.0001
72,0.0000
73,0.0001
74,0.0001
75,0.0001
76,0.0001
77,0.0000
78,0.0001
79,0.0000
80,0.0001
81,0.0000
82,0.0001
83,0.0000
84,0.0000
85,0.0000
86,0.0000
87,0.0000
88,0.0001
89,0.0000
90,0.0000
91,0.0000
92,0.0001
93,0.0000
94,0.0001
95,0.0000
96,0.0001
97,0.0001
98,0.0000
99,0.0001
100,0.0000
101,0.0000
102,0.0000
103,0.0000
104,0.0000
105,0.0000
106,0.0000
107,0.0001
108,0.0000
109,0.0001
110,0.0000
111,0.0000
112,0.0000
113,0.0000
114,0.0000
115,0.0000
116,0.0000
117,0.0001
118,0.0000
119,0.0000
120,0.0000
121,0.0000
122,0.0000
123,0.0000
124,0.0001
125,0.0000
126,0.0001
127,0.0001
128,0.0000
129,0.0000
130,0.0000
131,0.0000
132,0.0000
133,0.0000
134,0.0000
135,0.0000
136,0.0000
137,0.0000
138,0.0001
139,0.0000
140,0.0000
141,0.0000
142,0.0000
143,0.0000
144,0.0000
145,0.0000
146,0.0000
147,0.0000
148,0.0001
149,0.0000
150,0.0000
151,0.0000
152,0.0000
153,0.0000
154,0.0000
155,0.0000
156,0.0000
157,0.0000
158,0.0000
159,0.0000
160,0.0000
161,0.0000
162,0.0000
163,0.0000
164,0.0000
165,0.0000
166,0.0001
167,0.0000
168,0.0000
169,0.0000
170,0.0000
171,0.0000
172,0.0000
173,0.0000
174,0.0000
175,0.0000
176,0.0000
177,0.0000
178,0.0000
179,0.0000
180,0.0000
181,0.0000
182,0.0000
183,0.0000
184,0.0000
185,0.0000
186,0.0000
187,0.0000
188,0.0000
189,0.0000
190,0.0000
191,0.0000
192,0.0000
